circle_amount,file_name,size,prompt,correct_answer,correct_key_resp,condition_size,condition_lined,practice_section.thisRepN,practice_section.thisTrialN,practice_section.thisN,practice_section.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials_low.thisRepN,trials_low.thisTrialN,trials_low.thisN,trials_low.thisIndex,trials_high.thisRepN,trials_high.thisTrialN,trials_high.thisN,trials_high.thisIndex,image_2.started,image_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,cross_2.started,cross_2.stopped,practice_low.started,practice_low.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,yes_no_prac.started,yes_no_prac.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,cross.started,cross.stopped,text.started,text.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,7_circles_notlined.png,"(0.5, 0.5)",There were 6 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.89845320000313,155.89888879994396,157.38215779990423,None,156.38190529996064,156.88224780000746,m,0.6016863000113517,157.38215779990423,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_lined.png,"(0.75, 0.35)",There were 8 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.03911869996227,159.0484826999018,160.5311844999669,None,159.53233489999548,160.0321777999634,z,0.40403340000193566,160.5311844999669,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_lined.png,"(0.5, 0.5)",There were 9 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.9996291999705,161.99899419990834,163.4990250999108,None,162.498701699893,162.9983927999856,z,0.39801679993979633,163.4990250999108,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
7,7_circles_notlined.png,"(0.5, 0.5)",There were 7 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9514915999025,164.96530519996304,166.44902949989773,None,165.44903859996703,165.94847269996535,z,0.5561637999489903,166.44902949989773,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_notlined.png,"(0.5, 0.5)",There were 8 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,4,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.06651949998923,168.0820161999436,169.56494769989513,170.5653790999204,168.56561809999403,169.06530029990245,m,1.0061201999196783,169.56494769989513,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_notlined.png,"(0.5, 0.5)",There were 9 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.63004530000035,171.63189079996664,173.11579119996168,None,172.11572419991717,172.6150784000056,z,0.7395473000360653,173.11579119996168,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_notlined.png,"(0.5, 0.6)",There were 9 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,6,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.92684889992233,174.9321093999315,176.41515419993084,None,175.4148986999644,175.9150269998936,m,0.9543730999575928,176.41515419993084,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_lined.png,"(0.5, 0.5)",There were 10 circles,No,m,High,Yes,0,0,0,0,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.4325475000078,178.43116629996803,179.9320229999721,None,178.93199519999325,179.43208259996027,m,0.5779261999996379,179.9320229999721,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
7,7_circles_lined.png,"(0.75, 0.35)",There were 7 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.55801799998153,181.56533209991176,183.0480835000053,None,182.04763819999062,182.54873819998465,z,0.4222408999921754,183.0480835000053,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_notlined.png,"(0.5, 0.6)",There were 10 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,9,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.55848699994385,184.56489259994123,186.04772769997362,None,185.04812299995683,185.54798379994463,z,0.5785742999287322,186.04772769997362,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_notlined.png,"(0.5, 0.5)",There were 7 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,10,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.68850529997144,187.69835099997,189.1648748998996,None,188.16488529997878,188.66494719998445,m,0.9485295000486076,189.1648748998996,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_notlined.png,"(0.5, 0.6)",There were 10 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,11,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.1820356999524,191.18150829989463,192.68147599999793,None,191.68131159991026,192.18125239992514,z,0.7909098999807611,192.68147599999793,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_notlined.png,"(0.5, 0.6)",There were 9 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,12,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5438338998938,194.5484834999079,196.03195119998418,None,195.03168969997205,195.5316791998921,z,0.5419051999924704,196.03195119998418,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_notlined.png,"(0.5, 0.6)",There were 9 circles,Yes,z,High,No,0,0,0,0,,,,,,,,,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.65138499997556,197.6647615999682,199.1479943000013,None,198.1479758999776,198.64778349990956,m,0.8535318999784067,199.1479943000013,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_notlined.png,"(0.5, 0.6)",There were 8 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,14,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.07904129999224,201.08133469999302,202.563742899918,None,201.56463479995728,202.06438359990716,z,0.6076014999998733,202.563742899918,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_lined.png,"(0.75, 0.35)",There were 9 circles,No,m,High,Yes,0,0,0,0,,,,,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.21555149997585,204.23126749997027,205.71494969993364,None,204.7150015999796,205.21493419993203,m,0.48225210001692176,205.71494969993364,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_notlined.png,"(0.5, 0.6)",There were 8 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,16,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.2887051999569,207.29771179996897,208.76450609997846,None,207.76480109989643,208.28057309996802,z,0.7791243999963626,208.76450609997846,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_lined.png,"(0.5, 0.5)",There were 9 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,17,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.58871249994263,210.59712179994676,212.06456430000253,None,211.0648439999204,211.56389609992038,z,0.42412699991837144,212.06456430000253,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
7,7_circles_notlined.png,"(0.5, 0.5)",There were 8 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,18,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.55184569989797,213.56433879991528,215.0477553999517,None,214.04717009991873,214.54699519998394,m,0.5448213000781834,215.0477553999517,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
8,8_circles_lined.png,"(0.75, 0.35)",There were 7 circles,No,m,High,Yes,0,0,0,0,,,,,,,,,0,19,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.63268579996657,216.6476735000033,218.13102949992754,None,217.1304060999537,217.63100199995097,m,0.671336599974893,218.13102949992754,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
7,7_circles_lined.png,"(0.75, 0.35)",There were 6 circles,No,m,High,Yes,0,0,0,0,,,,,,,,,0,20,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8510483999271,219.86416849994566,221.34758079994936,None,220.34694269998,220.84719169989694,m,0.5341343999607489,221.34758079994936,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_lined.png,"(1, 0.4)",There were 8 circles,No,m,High,Yes,0,0,0,0,,,,,,,,,0,21,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.92918949993327,222.9297901999671,224.4141093000071,225.41417899995577,223.41403019998688,223.9141920999391,m,1.0493844000156969,224.4141093000071,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_lined.png,"(1, 0.4)",There were 10 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,22,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5062885999214,226.51439269992989,227.99781489989255,None,226.99809479992837,227.51413559995126,z,0.3699441999197006,227.99781489989255,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
9,9_circles_notlined.png,"(0.5, 0.6)",There were 10 circles,No,m,High,No,0,0,0,0,,,,,,,,,0,23,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.45379939989652,229.46436669991817,230.9475938999094,231.947432499961,229.9469795000041,230.44768849993125,m,2.9788779999362305,230.9475938999094,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
7,7_circles_lined.png,"(0.75, 0.35)",There were 7 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.97122989990748,234.98108689999208,236.46370649989694,237.46387699991465,235.4643430999713,235.96400919998996,z,1.98563050001394,236.46370649989694,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
10,10_circles_lined.png,"(1, 0.4)",There were 10 circles,Yes,z,High,Yes,0,0,0,0,,,,,,,,,0,25,25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.50502279994544,239.51420889992733,240.9975676999893,None,239.99738849990536,240.49693959997967,z,0.43485550000332296,240.9975676999893,None,6,001,2021_Dec_08_1216,project_circles,2021.2.3,60.16231793709155,
